datetime,open,high,low,close,tick_volume,spread,TARGET,t_price,fractals_high,fractals_low,RSI_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,MOM_14,CCI_14_0.015,EMA_4_ema4o,EMA_5_ema5c
2019-08-01 05:00:00,1409.48,1410.54,1408.81,1410.34,2767,160,,,False,False,31.09001301189447,10.514896202582328,8.809483697674553,-20.62000000000012,-80.77610142291078,1410.7027790635104,1411.1496373267576
2019-08-01 06:00:00,1410.34,1410.87,1409.71,1410.1,1914,160,-1.0,1410.87,True,False,30.829333032954565,20.088134804671544,12.67833104419807,-21.960000000000036,-68.7356175806953,1410.5576674381061,1410.7997582178384
2019-08-01 07:00:00,1410.12,1410.65,1408.71,1409.6,2459,160,,,False,False,30.260086512373384,24.47631361321639,18.35978154015686,-18.560000000000173,-67.2950822505428,1410.3826004628636,1410.3998388118923
2019-08-01 08:00:00,1409.6,1409.75,1407.45,1407.5,2334,160,,,False,False,27.927675818851778,23.918762766404058,22.82773706143077,-20.049999999999955,-76.31151128618693,1410.0695602777182,1409.4332258745949
2019-08-01 09:00:00,1407.51,1407.74,1405.598,1406.0,4546,160,,,False,False,26.364489067497548,17.74299188740289,22.046022755674556,-22.019999999999982,-95.38177623990933,1409.0457361666308,1408.2888172497298
2019-08-01 10:00:00,1406.01,1408.12,1404.23,1404.47,4806,160,-1.0,1408.12,False,False,24.837391090297857,10.242321151215352,17.30135860167421,-20.149999999999864,-102.19653989393609,1407.8314416999785,1407.0158781664866
2019-08-01 11:00:00,1404.47,1405.93,1402.84,1404.89,4793,160,1.0,1402.84,False,True,26.10276327739997,14.86823351131278,14.284515516643784,-23.069999999999936,-122.68681129476589,1406.4868650199871,1406.3072521109912
2019-08-01 12:00:00,1404.9,1407.93,1404.78,1407.36,3497,160,,,False,False,33.22272230922029,44.80409912155807,23.30488459469551,-10.620000000000118,-71.46231239888698,1405.8521190119923,1406.6581680739941
2019-08-01 13:00:00,1407.38,1408.22,1406.47,1407.22,3625,160,-1.0,1408.22,True,False,33.02847563502369,76.15710324984705,45.27647862757274,-5.180000000000064,-46.92052583045193,1406.4632714071954,1406.8454453826628
2019-08-01 14:00:00,1407.2,1407.23,1403.59,1403.84,5610,160,,,False,False,28.670132464560766,83.01268215383456,67.99129484174667,-8.660000000000082,-110.25505204333557,1406.7579628443173,1405.8436302551086
2019-08-01 15:00:00,1403.81,1407.77,1401.6,1406.2,8950,160,-1.0,1407.77,False,False,35.10883619734519,83.01268215383456,80.72748918583883,-8.599999999999909,-88.58240252810397,1405.5787777065902,1405.9624201700724
2019-08-01 16:00:00,1406.15,1406.62,1400.46,1405.8,10413,160,1.0,1400.46,False,True,34.53974892506393,82.01420148025342,82.67985526264096,-6.370000000000118,-108.54512781018089,1405.807266623954,1405.9082801133816
2019-08-01 17:00:00,1406.36,1414.682,1405.88,1413.92,12545,160,,,False,False,51.66697811818462,98.30637636498966,87.777753333026,6.620000000000118,141.89268170494498,1406.0283599743725,1408.578853408921
2019-08-01 18:00:00,1413.94,1417.8,1413.44,1415.18,9241,160,,,False,False,53.6917093964122,98.30637636498966,92.87565140341103,5.710000000000036,199.13387590530684,1409.1930159846236,1410.7792356059474
2019-08-01 19:00:00,1415.23,1420.08,1413.94,1418.95,5553,160,,,False,False,59.19913123038517,100.00000000000006,98.8709175766599,8.610000000000127,192.12323153533745,1411.6078095907742,1413.5028237372983
2019-08-01 20:00:00,1418.95,1439.5,1417.07,1438.43,14996,160,,,False,False,75.44767629001122,100.00000000000006,99.43545878833004,28.330000000000155,277.5338970974116,1414.5446857544646,1421.8118824915323
2019-08-01 21:00:00,1438.42,1440.88,1434.86,1439.22,13357,160,,,False,False,75.86740807649325,100.00000000000006,100.00000000000017,29.62000000000012,222.7458562423236,1424.0948114526789,1427.6145883276881
2019-08-01 22:00:00,1439.18,1445.985,1438.12,1445.78,7377,160,-1.0,1445.985,False,False,79.06749575595998,100.00000000000006,100.00000000000017,38.27999999999997,181.75370593641907,1430.1288868716074,1433.669725551792
2019-08-01 23:00:00,1445.73,1445.73,1441.32,1444.65,3313,160,,,False,False,77.16921144436444,98.83319156195701,99.61106385398581,38.65000000000009,140.1660926496876,1436.3693321229644,1437.329817034528
2019-08-02 01:00:00,1445.41,1448.83,1437.24,1438.33,4875,160,-1.0,1448.83,True,False,67.4198852414633,91.50277251426864,96.77865469207535,33.8599999999999,101.43857105502353,1439.9855992737787,1437.6632113563521
2019-08-02 02:00:00,1438.46,1441.56,1435.41,1438.11,5090,160,1.0,1435.41,False,False,67.10208309389371,83.58872577278744,91.30822994967114,33.2199999999998,72.66368692470463,1439.3753595642672,1437.8121409042346
2019-08-02 03:00:00,1438.07,1442.26,1437.6,1441.81,8405,160,-1.0,1442.26,False,False,69.68982516619022,78.55304663520887,84.5481816407551,34.450000000000045,70.66265069745457,1438.8532157385603,1439.144760602823
2019-08-02 04:00:00,1441.82,1441.82,1431.18,1432.39,13477,160,,,False,False,57.32634579412785,71.50364595825273,77.88180612208312,25.170000000000073,39.923383216374894,1440.039929443136,1436.8931737352154
2019-08-02 05:00:00,1432.46,1433.48,1430.87,1432.39,7298,160,,,False,False,57.32634579412787,63.142335191078395,71.06634259484677,28.550000000000182,19.758034363820506,1437.0079576658816,1435.392115823477
2019-08-02 06:00:00,1432.4,1432.57,1430.28,1430.96,4118,160,1.0,1430.28,False,True,55.59005315416974,51.76968196670173,62.13855437201107,24.75999999999999,5.812695682993462,1435.164774599529,1433.9147438823181
2019-08-02 07:00:00,1430.98,1433.0,1430.95,1432.34,3126,160,,,False,False,56.945295643098405,39.23735790716811,51.38312502164953,26.539999999999964,-2.1864967483616526,1433.4908647597174,1433.3898292548788
2019-08-02 08:00:00,1432.34,1434.53,1431.85,1433.54,3860,160,,,False,False,58.141505034563025,28.024581091106878,39.6772069883257,19.61999999999989,-6.453254942385778,1433.0305188558305,1433.4398861699192
2019-08-02 09:00:00,1433.53,1435.55,1431.55,1433.44,5189,160,1.0,1431.55,False,False,57.996896213351704,15.683630517788979,27.648523172021445,18.25999999999999,-22.665797658253158,1433.2303113134983,1433.4399241132794
2019-08-02 10:00:00,1433.4,1440.11,1433.4,1439.11,8723,160,-1.0,1440.11,True,False,63.534904640026035,20.54256152323295,21.416924377376393,20.159999999999854,15.854470919801647,1433.298186788099,1435.3299494088528
2019-08-02 11:00:00,1439.11,1439.32,1434.96,1436.43,6763,160,,,False,False,59.539042525487794,20.304147771282206,18.8434466041015,-2.0,-1.7130086557997806,1435.6229120728594,1435.6966329392353
2019-08-02 12:00:00,1436.5,1438.52,1435.59,1436.92,6201,160,,,False,False,60.03396271408128,23.196380023435935,21.34769643931715,-2.2999999999999545,2.1607312322005803,1435.9737472437157,1436.1044219594903
2019-08-02 13:00:00,1436.94,1438.0,1435.621,1436.71,5470,160,,,False,False,59.696940146156976,18.260169237015493,20.586899010577998,-9.069999999999936,7.6057511038424,1436.3602483462294,1436.3062813063268
2019-08-02 14:00:00,1436.71,1438.31,1435.7,1437.98,4945,160,,,False,False,61.11852823997302,25.723276366056556,22.393275208836116,-6.670000000000073,34.956745302855495,1436.5001490077377,1436.8641875375513
2019-08-02 15:00:00,1437.94,1441.82,1432.56,1434.27,14083,160,-1.0,1441.82,False,False,55.01385138556678,19.41380215388566,21.132415918986023,-4.059999999999945,18.312204592572026,1437.0760894046427,1435.9994583583675
2019-08-02 16:00:00,1434.31,1441.54,1430.93,1440.62,15169,160,1.0,1430.93,False,True,62.00842968249399,28.956579932491934,24.697886150811502,2.509999999999991,64.06960170514058,1435.9696536427857,1437.5396389055784
2019-08-02 17:00:00,1440.631,1447.747,1438.1,1446.7,13227,160,-1.0,1447.747,False,False,67.25777818160242,49.2200208801184,32.53013432216545,4.8900000000001,226.7974433742684,1437.8341921856716,1440.593092603719
2019-08-02 18:00:00,1446.67,1446.8,1441.85,1446.65,10567,160,,,False,False,67.1755765056688,82.32956523544664,53.502055349352446,14.259999999999991,196.12325410475881,1441.368515311403,1442.6120617358126
2019-08-02 19:00:00,1446.6,1447.89,1444.81,1446.9,7249,160,,,False,False,67.39018218731718,99.77621102199497,77.10859904585345,14.509999999999991,179.60948674451032,1443.4611091868417,1444.0413744905418
2019-08-02 20:00:00,1446.89,1447.93,1442.55,1442.9,6645,160,-1.0,1447.93,True,False,60.56703008129255,81.39932637198324,87.8350342098084,11.940000000000055,105.89119039062867,1444.832665512105,1443.660916327028
2019-08-02 21:00:00,1442.9,1443.89,1440.96,1442.48,4944,160,,,False,False,59.88145542860646,61.3997635370564,80.85843364367832,10.1400000000001,56.54258057136573,1444.059599307263,1443.267277551352
